date,id,home,away,hs,as,neutral,type,hid,aid,hfg,afg
2020-12-19,401260575,Rhode Island Rams,Davidson Wildcats,58,67,0,2,227,2166,40.0,42.9
2020-12-19,401261565,Syracuse Orange,Buffalo Bulls,107,96,0,2,183,2084,48.0,49.4
2020-12-19,401261580,Tulane Green Wave,Grambling Tigers,77,65,0,2,2655,2755,43.6,48.9
2020-12-19,401261664,Alabama A&M Bulldogs,South Alabama Jaguars,93,90,0,2,2010,6,47.1,41.4
2020-12-19,401261853,Rider Broncs,Iona Gaels,56,70,0,2,2520,314,42.0,46.7
2020-12-19,401261857,Niagara Purple Eagles,Fairfield Stags,81,61,0,2,315,2217,56.0,41.7
2020-12-19,401261860,Monmouth Hawks,Saint Peter's Peacocks,76,78,0,2,2405,2612,37.1,43.1
2020-12-19,401262077,Elon Phoenix,UNC Greensboro Spartans,64,71,0,2,2210,2430,39.1,40.3
2020-12-19,401262083,Winthrop Eagles,Furman Paladins,87,71,0,2,2737,231,53.6,38.2
2020-12-19,401262090,Longwood Lancers,The Citadel Bulldogs,89,91,0,2,2344,2643,50.8,45.5
2020-12-19,401262274,Fairleigh Dickinson Knights,Drexel Dragons,68,85,0,2,161,2182,45.8,52.5
2020-12-19,401262418,North Florida Ospreys,Flagler Saints,66,73,0,2,2454,2228,44.4,44.1
2020-12-19,401262482,Little Rock Trojans,Champion Christian Tigers,78,50,0,2,2031,3134,53.2,40.4
2020-12-19,401262497,Indiana Hoosiers,Butler Bulldogs,68,60,1,2,84,2086,53.2,39.3
2020-12-19,401262556,Nevada Wolf Pack,Air Force Falcons,74,57,0,2,2440,2005,51.1,41.3
2020-12-19,401262858,Charlotte 49ers,North Carolina A&T Aggies,76,72,0,2,2429,2448,59.6,50.0
2020-12-19,401262867,Sam Houston Bearkats,Rice Owls,82,69,0,2,2534,242,52.5,44.4
2020-12-19,401263081,Pepperdine Waves,UC Santa Barbara Gauchos,63,75,0,2,2492,2540,38.6,45.5
2020-12-19,401263274,Washington State Cougars,Montana State Bobcats,82,54,0,2,265,147,49.1,26.8
2020-12-19,401265912,Utah Utes,Idaho Vandals,79,41,0,2,254,70,40.0,28.1
2020-12-19,401266629,St. Bonaventure Bonnies,Hofstra Pride,77,69,0,2,179,2275,44.8,39.3
2020-12-19,401266700,Temple Owls,NJIT Highlanders,72,60,0,2,218,2885,40.0,34.3
2020-12-19,401268735,Manhattan Jaspers,Marist Red Foxes,39,61,0,2,2363,2368,29.5,44.4
2020-12-19,401268937,Wichita State Shockers,Emporia State Hornets,73,57,0,2,2724,2214,37.0,37.9
2020-12-19,401269214,California Golden Bears,Cal State Northridge Matadors,87,56,0,2,25,2463,60.8,34.7
2020-12-19,401269680,Wisconsin Badgers,Louisville Cardinals,85,48,0,2,275,97,54.4,36.2
2020-12-19,401269687,Alabama Crimson Tide,Western Kentucky Hilltoppers,71,73,0,2,333,98,39.3,45.0
2020-12-19,401269999,Morgan State Bears,WVU Tech Golden Bears,67,73,0,2,2415,2706,44.4,50.0
2020-12-19,401270010,Stetson Hatters,Carver College Cougars,95,51,0,2,56,3117,47.3,34.4
2020-12-19,401270407,Oregon Ducks,Portland Pilots,80,41,0,2,2483,2501,57.1,21.4
2020-12-19,401270409,Kentucky Wildcats,North Carolina Tar Heels,63,75,1,2,96,153,39.6,42.6
2020-12-19,401270410,Ohio State Buckeyes,UCLA Bruins,77,70,1,2,194,26,50.0,40.0
2020-12-19,401270436,East Tennessee State Buccaneers,Lee (TN) Flames,62,53,0,2,2193,2875,40.7,34.0
2020-12-19,401270453,Kansas City Roos,Kansas Christian Falcons,98,42,0,2,140,123410,60.9,30.8
2020-12-19,401270454,Kansas City Roos,Kansas Christian Falcons,95,36,0,2,140,123410,54.4,26.7
2020-12-19,401270618,Akron Zips,Malone Pioneers,93,83,0,2,2006,556,47.3,46.5
2020-12-19,401270653,Southern Utah Thunderbirds,Bethesda Flames,98,64,0,2,253,3246,47.4,35.0
2020-12-19,401270666,Idaho State Bengals,Nelson Lions,113,46,0,2,304,112679,62.5,28.8
2020-12-19,401271073,Utah State Aggies,Northern Colorado Bears,63,50,0,2,328,2458,41.9,39.6
2020-12-19,401271124,Central Arkansas Bears,Champion Christian Tigers,92,28,0,2,2110,3134,53.8,12.2
2020-12-20,401252585,Portland State Vikings,Weber State Wildcats,74,72,0,2,2502,2692,41.7,47.3
2020-12-20,401253837,Texas Longhorns,Oklahoma State Cowboys,77,74,0,2,251,197,38.1,47.5
2020-12-20,401254675,Iowa State Cyclones,Jackson State Tigers,60,45,0,2,66,2296,44.9,24.1
2020-12-20,401254992,UConn Huskies,Creighton Bluejays,74,76,0,2,41,156,35.8,41.5
2020-12-20,401255013,Xavier Musketeers,Marquette Golden Eagles,91,88,0,2,2752,269,53.6,55.2
2020-12-20,401255014,Seton Hall Pirates,Providence Friars,77,80,0,2,2550,2507,43.5,46.8
2020-12-20,401255015,St. John's Red Storm,Georgetown Hoyas,94,83,0,2,2599,46,47.6,43.5
2020-12-20,401255629,Georgia Tech Yellow Jackets,Delaware State Hornets,97,69,0,2,59,2169,55.0,43.4
2020-12-20,401255699,Loyola Marymount Lions,Cal Poly Mustangs,76,52,0,2,2351,13,55.1,34.0
2020-12-20,401255767,Utah Tech Trailblazers,Bethesda Flames,90,69,0,2,3101,3246,63.2,43.8
2020-12-20,401256947,Hartford Hawks,Maine Black Bears,65,50,0,2,42,311,46.2,37.5
2020-12-20,401256948,UAlbany Great Danes,UMBC Retrievers,60,65,0,2,399,2378,32.3,42.6
2020-12-20,401256949,Binghamton Bearcats,Stony Brook Seawolves,70,80,0,2,2066,2619,42.4,44.8
2020-12-20,401257446,Stanford Cardinal,Arizona Wildcats,78,75,0,2,24,12,52.7,48.1
2020-12-20,401258464,Detroit Mercy Titans,Wright State Raiders,72,85,0,2,2174,2750,38.5,58.0
2020-12-20,401258481,UIC Flames,Oakland Golden Grizzlies,74,72,0,2,82,2473,38.9,41.9
2020-12-20,401258482,UIC Flames,Oakland Golden Grizzlies,90,73,0,2,82,2473,53.0,38.4
2020-12-20,401258528,Northern Kentucky Norse,Youngstown State Penguins,60,70,0,2,94,2754,41.1,41.8
2020-12-20,401258540,Green Bay Phoenix,Milwaukee Panthers,62,74,0,2,2739,270,38.9,46.4
2020-12-20,401258847,Arkansas Razorbacks,Oral Roberts Golden Eagles,87,76,0,2,8,198,41.6,39.1
2020-12-20,401258899,Drake Bulldogs,Chicago State Cougars,111,67,0,2,2181,2130,60.5,43.3
2020-12-20,401258914,Arkansas State Red Wolves,Champion Christian Tigers,90,50,0,2,2032,3134,50.8,34.4
2020-12-20,401259316,Saint Mary's Gaels,Colorado State Rams,53,33,0,2,2608,36,36.7,25.0
2020-12-20,401259545,Bradley Braves,Miami (OH) RedHawks,69,68,0,2,71,193,45.0,50.0
2020-12-20,401259595,Vanderbilt Commodores,Radford Highlanders,59,50,0,2,238,2515,38.6,43.8
2020-12-20,401260333,Florida State Seminoles,UCF Knights,74,86,0,2,52,2116,47.1,50.0
2020-12-20,401261735,Missouri State Bears,Northwestern State Demons,94,67,0,2,2623,2466,50.8,37.1
2020-12-20,401261858,Rider Broncs,Iona Gaels,64,72,0,2,2520,314,38.5,51.2
2020-12-20,401262103,Georgia Bulldogs,Cincinnati Bearcats,83,68,0,2,61,2132,49.2,38.8
2020-12-20,401262165,UTSA Roadrunners,Our Lady of the Lake Saints,102,70,0,2,2636,3158,40.9,32.8
2020-12-20,401262386,North Alabama Lions,Freed Hardeman Lions,82,56,0,2,2453,2915,43.9,37.7
2020-12-20,401262557,Nevada Wolf Pack,Air Force Falcons,66,68,0,2,2440,2005,42.6,48.9
2020-12-20,401262872,Florida International Panthers,Georgia Southern Eagles,99,103,0,2,2229,290,52.7,53.2
2020-12-20,401263350,Rutgers Scarlet Knights,Illinois Fighting Illini,91,88,0,2,164,356,46.8,54.0
2020-12-20,401268736,Manhattan Jaspers,Marist Red Foxes,67,72,0,2,2363,2368,35.9,44.2
2020-12-20,401269153,Louisiana Ragin' Cajuns,McNeese Cowboys,75,65,0,2,309,2377,50.0,36.5
2020-12-20,401269390,Fresno State Bulldogs,Fresno Pacific Sunbirds,78,65,0,2,278,2235,39.1,34.8
2020-12-20,401270041,Houston Cougars,Alcorn State Braves,88,55,0,2,248,2016,50.0,36.2
2020-12-20,401270043,UTEP Miners,Benedictine Mesa Redhawks,79,59,0,2,2638,110031,42.3,28.2
2020-12-20,401270593,UT Martin Skyhawks,Western Illinois Leathernecks,63,81,0,2,2630,2710,34.6,50.0
2020-12-20,401270594,Villanova Wildcats,Saint Joseph's Hawks,88,68,0,2,222,2603,50.0,44.6
2020-12-20,401270614,Tennessee State Tigers,Crowley's Ridge Pioneers,90,68,0,2,2634,3168,50.0,40.9
2020-12-20,401270663,Marshall Thundering Herd,Robert Morris Colonials,85,71,0,2,276,2523,45.5,40.6
2020-12-20,401270973,Purdue Fort Wayne Mastodons,Cleveland State Vikings,61,63,0,2,2870,325,43.2,47.2
2020-12-20,401270974,Purdue Fort Wayne Mastodons,Cleveland State Vikings,80,89,0,2,2870,325,49.1,54.9
2020-12-20,401271093,Cal State Bakersfield Roadrunners,Saint Katherine SAINT KATHERINE,87,46,0,2,2934,3249,56.3,36.2
2020-12-20,401271117,UC Irvine Anteaters,San Diego Toreros,85,53,0,2,300,301,51.6,34.0
2020-12-20,401271121,Hawai'i Rainbow Warriors,Hawaiʻi Hilo Vulcans,89,66,0,2,62,2267,50.0,37.1
2020-12-20,401271193,South Dakota Coyotes,Mount Marty Lancers,84,44,0,2,233,573,51.5,27.6
2020-12-20,401271313,Old Dominion Monarchs,Northeastern Huskies,66,62,0,2,295,111,52.0,39.7
2020-12-20,401271314,Central Michigan Chippewas,Olivet Comets,127,66,0,2,2117,354,56.4,31.9
2020-12-20,401271354,James Madison Dukes,Alice Lloyd Eagles,98,55,0,2,256,484,54.5,33.8
2020-12-21,401253508,Texas State Bobcats,Northern Arizona Lumberjacks,70,65,1,2,326,2464,54.5,56.8
2020-12-21,401254054,Kansas State Wildcats,Jacksonville Dolphins,70,46,0,2,2306,294,45.0,34.0
2020-12-21,401257617,Texas A&M Aggies,Wofford Terriers,70,52,0,2,245,2747,48.9,40.0
2020-12-21,401260327,Clemson Tigers,Morehead State Eagles,66,51,0,2,228,2413,38.5,47.2
2020-12-21,401262084,Furman Paladins,South Carolina State Bulldogs,118,52,0,2,231,2569,70.0,31.7
2020-12-21,401262121,Colorado Buffaloes,Washington Huskies,92,69,1,2,38,264,48.3,42.9
2020-12-21,401262156,Campbell Fighting Camels,UNC Wilmington Seahawks,59,78,0,2,2097,350,41.4,46.7
2020-12-21,401262162,Florida Atlantic Owls,Florida College FLORIDA COLLEGE,107,72,0,2,2226,3244,55.8,40.3
2020-12-21,401262379,Lipscomb Bisons,Crowley's Ridge Pioneers,97,60,0,2,288,3168,51.4,33.3
2020-12-21,401262405,Southern Utah Thunderbirds,Bethesda Flames,96,57,0,2,253,3246,50.8,34.9
2020-12-21,401262450,San Francisco Dons,Grand Canyon Lopes,68,65,1,2,2539,2253,40.4,49.1
2020-12-21,401263349,Northwestern Wildcats,Michigan State Spartans,79,65,0,2,77,127,52.9,38.8
2020-12-21,401263455,Minnesota Golden Gophers,Saint Louis Billikens,90,82,0,2,135,139,47.9,44.2
2020-12-21,401268234,UMass Lowell River Hawks,Vermont Catamounts,73,65,0,2,2349,261,47.9,41.2
2020-12-21,401268934,George Mason Patriots,VMI Keydets,68,66,0,2,2244,2678,42.4,39.6
2020-12-21,401268966,Tennessee Volunteers,Saint Joseph's Hawks,102,66,0,2,2633,2603,50.0,39.7
2020-12-21,401270851,Massachusetts Minutemen,Bryant Bulldogs,88,93,0,2,113,2803,39.1,58.2
2020-12-21,401271133,Westmont Warriors,Pacific Tigers,64,92,0,2,2716,279,33.3,47.8
2020-12-21,401271182,Carver College Cougars,Georgia Southern Eagles,43,119,1,2,3117,290,32.7,66.7
2020-12-21,401271480,Rice Owls,LSU New Orleans Privateers,73,62,0,2,242,2443,38.6,35.4
2020-12-22,401252578,Northern Colorado Bears,Idaho State Bengals,69,64,0,2,2458,304,51.1,45.1
2020-12-22,401252798,Georgia State Panthers,Charleston Cougars,72,55,0,2,2247,232,58.3,35.4
2020-12-22,401253094,Akron Zips,Ohio Bobcats,90,70,0,2,2006,195,63.6,41.9
2020-12-22,401253118,Western Michigan Broncos,Ball State Cardinals,68,76,0,2,2711,2050,44.2,51.8
2020-12-22,401253308,Indiana State Sycamores,Southeast Missouri State Redhawks,72,66,0,2,282,2546,43.5,40.4
2020-12-22,401253495,Samford Bulldogs,Belhaven Blazers,133,84,0,2,2535,2056,65.3,39.0
2020-12-22,401254046,Baylor Bears,Arkansas-Pine Bluff Golden Lions,99,42,0,2,239,2029,52.1,28.3
2020-12-22,401254108,Tennessee State Tigers,Chattanooga Mocs,63,66,0,2,2634,236,45.0,36.2
2020-12-22,401257080,Missouri State Bears,Little Rock Trojans,85,77,0,2,2623,2031,50.0,47.6
2020-12-22,401257341,Ole Miss Rebels,UT Martin Skyhawks,90,43,0,2,145,2630,59.3,30.4
2020-12-22,401257494,Kennesaw State Owls,Mercer Bears,71,81,0,2,338,2382,41.4,48.4
2020-12-22,401257953,Charleston Southern Buccaneers,Hampton Pirates,55,67,0,2,2127,2261,30.0,41.8
2020-12-22,401257954,Charleston Southern Buccaneers,Hampton Pirates,68,70,0,2,2127,2261,41.9,39.7
2020-12-22,401258711,UT Rio Grande Valley Vaqueros,Sam Houston Bearkats,66,69,0,2,292,2534,32.1,29.5
2020-12-22,401258848,Arkansas Razorbacks,Abilene Christian Wildcats,85,72,0,2,8,2000,44.1,47.5
2020-12-22,401258872,Utah State Aggies,San José State Spartans,107,62,0,2,328,23,51.8,32.9
2020-12-22,401259299,Marshall Thundering Herd,UNC Asheville Bulldogs,88,67,0,2,276,2427,51.6,44.3
2020-12-22,401259539,The Citadel Bulldogs,Presbyterian Blue Hose,94,82,0,2,2643,2506,56.7,46.3
2020-12-22,401259885,Auburn Tigers,App State Mountaineers,67,53,0,2,2,2026,48.1,32.6
2020-12-22,401259957,Austin Peay Governors,Murray State Racers,74,70,0,2,2046,93,46.4,59.6
2020-12-22,401260369,Evansville Purple Aces,Belmont Bruins,63,72,0,2,339,2057,40.0,55.3
2020-12-22,401260705,Richmond Spiders,Hofstra Pride,71,76,0,2,257,2275,50.9,60.4
2020-12-22,401261640,BYU Cougars,Texas Southern Tigers,87,71,0,2,252,2640,48.5,41.0
2020-12-22,401261645,Gonzaga Bulldogs,Northwestern State Demons,95,57,0,2,2250,2466,55.0,37.5
2020-12-22,401262078,North Carolina A&T Aggies,UNC Greensboro Spartans,65,86,0,2,2448,2430,32.3,40.0
2020-12-22,401262096,Washington State Cougars,Prairie View A&M Panthers,90,62,0,2,265,2504,48.4,39.1
2020-12-22,401262115,Liberty Flames,Alcorn State Braves,108,65,0,2,2335,2016,66.0,40.4
2020-12-22,401262182,Wagner Seahawks,Sacred Heart Pioneers,74,46,0,2,2681,2529,48.3,29.6
2020-12-22,401262183,Wagner Seahawks,Sacred Heart Pioneers,85,86,0,2,2681,2529,46.9,44.4
2020-12-22,401262393,Virginia Tech Hokies,Longwood Lancers,84,58,0,2,259,2344,49.2,43.6
2020-12-22,401262419,North Florida Ospreys,Edward Waters Tigers,98,71,0,2,2454,2206,53.0,37.7
2020-12-22,401262490,Denver Pioneers,Northern Arizona Lumberjacks,65,68,0,2,2172,2464,52.2,40.4
2020-12-22,401262857,George Washington Revolutionaries,Charlotte 49ers,65,66,0,2,45,2429,48.1,48.1
2020-12-22,401263920,Portland Pilots,Montana State Bobcats,62,59,0,2,2501,147,32.7,36.7
2020-12-22,401264245,Memphis Tigers,Tulsa Golden Hurricane,49,56,0,2,235,202,32.1,34.7
2020-12-22,401264246,UCF Knights,Cincinnati Bearcats,75,70,0,2,2116,2132,45.6,44.2
2020-12-22,401264247,East Carolina Pirates,Tulane Green Wave,68,58,0,2,151,2655,46.0,35.2
2020-12-22,401264448,Florida International Panthers,Carver College Cougars,111,34,0,2,2229,111946,58.1,27.3
2020-12-22,401268235,UMass Lowell River Hawks,Vermont Catamounts,53,62,0,2,2349,261,41.3,35.2
2020-12-22,401268240,Florida State Seminoles,Gardner-Webb Runnin' Bulldogs,72,59,0,2,52,2241,34.4,31.0
2020-12-22,401268844,Toledo Rockets,Northern Illinois Huskies,78,55,0,2,2649,2459,47.4,36.7
2020-12-22,401268967,Mississippi State Bulldogs,Mississippi Valley State Delta Devils,87,48,0,2,344,2400,55.9,30.9
2020-12-22,401269388,Boise State Broncos,New Mexico Lobos,77,53,0,2,68,167,57.7,33.9
2020-12-22,401269677,Fairfield Stags,Fairleigh Dickinson Knights,65,69,0,2,2217,161,40.0,48.1
2020-12-22,401270474,Boston College Eagles,Maine Black Bears,78,62,0,2,103,311,44.4,41.1
2020-12-22,401270547,Virginia Cavaliers,William & Mary Tribe,76,40,0,2,258,2729,50.9,28.0
2020-12-22,401270595,Stanford Cardinal,Cal State Bakersfield Roadrunners,63,50,0,2,24,2934,45.5,27.1
2020-12-22,401270627,UAlbany Great Danes,Niagara Purple Eagles,65,70,0,2,399,315,48.0,50.0
2020-12-22,401270634,Butler Bulldogs,Southern Illinois Salukis,73,76,0,2,2086,79,45.6,54.7
2020-12-22,401271353,VCU Rams,James Madison Dukes,82,81,0,2,2670,256,45.5,46.0
2020-12-22,401271435,Delaware Blue Hens,Morgan State Bears,59,65,0,2,48,2415,31.4,40.4
2020-12-22,401271537,Loyola Chicago Ramblers,St. Francis (IL) Fighting Saints,92,55,0,2,2350,2595,68.8,41.2
2020-12-22,401271565,California Golden Bears,Seattle U Redhawks,70,65,0,2,25,2547,47.2,45.0
2020-12-22,401271613,Texas A&M-Corpus Christi Islanders,Paul Quinn Tigers,59,35,0,2,357,2491,41.5,26.4
2020-12-22,401271614,North Texas Mean Green,LSU Alexandria Bull Terriers,110,78,0,2,249,108817,56.2,56.6
2020-12-22,401271615,Santa Clara Broncos,Colorado State Rams,57,70,1,2,2541,36,36.4,41.7
2020-12-23,401252583,Northern Colorado Bears,Idaho State Bengals,56,71,0,2,2458,304,36.4,57.1
2020-12-23,401252799,Georgia Bulldogs,Northeastern Huskies,76,58,0,2,61,111,50.8,37.3
2020-12-23,401253838,Kansas Jayhawks,West Virginia Mountaineers,79,65,0,2,2305,277,44.4,41.3
2020-12-23,401253839,Oklahoma Sooners,Texas Tech Red Raiders,67,69,0,2,201,2641,40.7,49.1
2020-12-23,401253913,TCU Horned Frogs,North Dakota State Bison,89,82,0,2,2628,2449,58.6,48.3
2020-12-23,401254110,Old Dominion Monarchs,Virginia Wesleyan Blue Marlins,77,57,0,2,295,2672,58.9,30.2
2020-12-23,401255016,Creighton Bluejays,Xavier Musketeers,66,61,0,2,156,2752,35.5,35.3
2020-12-23,401255017,Seton Hall Pirates,Georgetown Hoyas,78,67,0,2,2550,46,45.2,34.3
2020-12-23,401255018,Butler Bulldogs,Providence Friars,70,64,0,2,2086,2507,45.6,41.3
2020-12-23,401255056,UL Monroe Warhawks,Louisiana Tech Bulldogs,57,68,0,2,2433,2348,38.1,44.2
2020-12-23,401257062,UTSA Roadrunners,Lamar Cardinals,88,66,0,2,2636,2320,50.8,42.9
2020-12-23,401257930,Alabama Crimson Tide,East Tennessee State Buccaneers,85,69,0,2,333,2193,48.3,48.0
2020-12-23,401258865,Missouri Tigers,Bradley Braves,54,53,0,2,142,71,25.4,36.5
2020-12-23,401258878,Tennessee Volunteers,South Carolina Upstate Spartans,80,60,0,2,2633,2908,54.9,46.2
2020-12-23,401259009,Western Kentucky Hilltoppers,Tennessee Tech Golden Eagles,88,68,0,2,98,2635,46.2,44.8
2020-12-23,401259557,Florida Gulf Coast Eagles,Georgia Southern Eagles,73,60,0,2,526,290,43.3,28.1
2020-12-23,401260036,Maryland Terrapins,La Salle Explorers,84,71,0,2,120,2325,46.2,43.1
2020-12-23,401260180,Pittsburgh Panthers,Louisville Cardinals,54,64,0,2,221,97,40.4,47.1
2020-12-23,401260181,NC State Wolfpack,North Carolina Tar Heels,79,76,0,2,152,153,46.9,44.3
2020-12-23,401260330,George Mason Patriots,Towson Tigers,70,65,0,2,2244,119,38.5,41.5
2020-12-23,401260362,Eastern Kentucky Colonels,High Point Panthers,86,67,0,2,2198,2272,44.8,42.1
2020-12-23,401261521,Grambling Tigers,SE Louisiana Lions,70,77,0,2,2755,2545,50.0,40.7
2020-12-23,401261718,UT Arlington Mavericks,Howard Payne Yellow Jackets,117,53,0,2,250,2758,52.9,26.6
2020-12-23,401262157,UNC Wilmington Seahawks,Delaware State Hornets,87,63,0,2,350,2169,48.2,36.5
2020-12-23,401262449,Grand Canyon Lopes,Colorado Buffaloes,64,74,1,2,2253,38,50.9,50.0
2020-12-23,401262526,Davidson Wildcats,Vanderbilt Commodores,85,65,0,2,2166,238,43.9,39.7
2020-12-23,401262675,Saint Mary's Gaels,San Diego State Aztecs,49,74,1,2,2608,21,31.0,55.8
2020-12-23,401262975,Arizona Wildcats,Montana Grizzlies,70,64,0,2,12,149,42.1,43.5
2020-12-23,401263273,Washington State Cougars,Northwestern State Demons,62,52,0,2,265,2466,32.7,29.9
2020-12-23,401263330,Wisconsin Badgers,Nebraska Cornhuskers,67,53,0,2,275,158,40.0,33.3
2020-12-23,401263331,Iowa Hawkeyes,Purdue Boilermakers,70,55,0,2,2294,2509,42.9,39.7
2020-12-23,401263333,Ohio State Buckeyes,Rutgers Scarlet Knights,80,68,0,2,194,164,46.6,41.4
2020-12-23,401263334,Penn State Nittany Lions,Illinois Fighting Illini,81,98,0,2,213,356,53.8,55.6
2020-12-23,401264248,Houston Cougars,Temple Owls,76,50,0,2,248,218,48.3,28.9
2020-12-23,401264249,South Florida Bulls,Wichita State Shockers,77,82,0,2,58,2724,33.3,40.9
2020-12-23,401264472,Drake Bulldogs,North Dakota Fighting Hawks,88,55,0,2,2181,155,55.2,34.8
2020-12-23,401268855,Rider Broncs,NJIT Highlanders,66,81,0,2,2520,2885,36.6,50.0
2020-12-23,401271013,Pepperdine Waves,Cal State Bakersfield Roadrunners,51,79,0,2,2492,2934,33.3,51.5
2020-12-23,401271033,Oregon State Beavers,Portland State Vikings,67,62,0,2,204,2502,37.7,42.9
2020-12-23,401271214,UC San Diego Tritons,Saint Katherine SAINT KATHERINE,77,51,0,2,28,3249,41.3,34.3
2020-12-23,401271433,Gonzaga Bulldogs,Northwestern State Demons,95,78,0,2,2250,2466,58.2,47.0
2020-12-23,401271556,Notre Dame Fighting Irish,Bellarmine Knights,81,70,0,2,87,91,60.5,50.0
2020-12-23,401272040,St. Francis Brooklyn Terriers,Saint Peter's Peacocks,64,70,0,2,2597,2612,35.2,50.9
2020-12-24,401255019,Marquette Golden Eagles,Villanova Wildcats,68,85,0,2,269,222,51.0,48.3
2020-12-24,401261639,BYU Cougars,Weber State Wildcats,87,79,0,2,252,2692,51.5,46.8
2020-12-24,401262560,Utah State Aggies,San José State Spartans,85,52,0,2,328,23,42.9,23.4
2020-12-24,401263332,Indiana Hoosiers,Northwestern Wildcats,67,74,0,2,84,77,48.1,56.0
2020-12-24,401264603,Saint Louis Billikens,Kansas City Roos,62,46,0,2,139,140,48.9,39.6
2020-12-24,401268592,Iona Gaels,Coppin State Eagles,85,65,0,2,314,2154,41.8,45.8
2020-12-24,401269389,Boise State Broncos,New Mexico Lobos,89,52,0,2,68,167,60.0,33.3
2020-12-24,401271122,DePaul Blue Demons,Western Illinois Leathernecks,91,72,0,2,305,2710,59.0,38.0
2020-12-24,401271215,UC San Diego Tritons,Saint Katherine SAINT KATHERINE,75,39,0,2,28,3249,44.1,34.0
2020-12-24,401271536,Tulsa Golden Hurricane,Southwestern Christian U Eagles,102,45,0,2,202,3238,55.6,25.4
2020-12-25,401263335,Michigan State Spartans,Wisconsin Badgers,76,85,0,2,127,275,47.4,52.9
2020-12-25,401263337,Nebraska Cornhuskers,Michigan Wolverines,69,80,0,2,158,130,39.1,50.8
2020-12-25,401263338,Purdue Boilermakers,Maryland Terrapins,73,70,0,2,2509,120,45.6,43.1
2020-12-26,401258424,Cleveland State Vikings,Youngstown State Penguins,87,69,0,2,325,2754,55.4,33.3
2020-12-26,401258541,Wright State Raiders,Green Bay Phoenix,67,53,0,2,2750,2739,43.9,38.3
2020-12-26,401258861,Louisville Cardinals,Kentucky Wildcats,62,59,0,2,97,96,42.3,34.5
2020-12-26,401263336,Minnesota Golden Gophers,Iowa Hawkeyes,102,95,0,2,135,2294,44.8,37.2
2020-12-26,401263339,Illinois Fighting Illini,Indiana Hoosiers,69,60,0,2,356,84,44.4,39.7
2020-12-26,401263340,Northwestern Wildcats,Ohio State Buckeyes,71,70,0,2,77,194,48.3,44.3
2020-12-26,401268673,UCF Knights,Houston Cougars,54,63,0,2,2116,248,37.2,36.0
2020-12-26,401268940,Towson Tigers,Coppin State Eagles,78,73,0,2,119,2154,45.7,40.6
2020-12-26,401270053,George Mason Patriots,Norfolk State Spartans,65,68,0,2,2244,2450,40.3,44.9
2020-12-26,401270544,Gonzaga Bulldogs,Virginia Cavaliers,98,75,1,2,2250,258,60.3,48.1
2020-12-26,401271553,LSU Tigers,Nicholls Colonels,86,80,0,2,99,2447,55.4,45.7
2020-12-26,401273055,Detroit Mercy Titans,Oakland Golden Grizzlies,75,77,0,2,2174,2473,41.0,39.7
2020-12-27,401256951,UMBC Retrievers,Binghamton Bearcats,74,67,0,2,2378,2066,44.1,41.5
2020-12-27,401256952,New Hampshire Wildcats,Hartford Hawks,77,69,0,2,160,42,52.8,43.9
2020-12-27,401256953,Stony Brook Seawolves,UMass Lowell River Hawks,73,58,0,2,2619,2349,46.4,42.6
2020-12-27,401256954,Vermont Catamounts,NJIT Highlanders,92,78,0,2,261,2885,55.9,36.1
2020-12-27,401258425,Cleveland State Vikings,Youngstown State Penguins,81,74,0,2,325,2754,55.9,44.1
2020-12-27,401258542,Wright State Raiders,Green Bay Phoenix,90,77,0,2,2750,2739,50.8,47.8
2020-12-27,401258557,Purdue Fort Wayne Mastodons,Robert Morris Colonials,88,102,0,2,2870,2523,50.0,60.0
2020-12-27,401258558,Purdue Fort Wayne Mastodons,Robert Morris Colonials,87,82,0,2,2870,2523,64.2,50.0
2020-12-27,401264640,Eastern Michigan Eagles,Olivet Comets,94,65,0,2,2199,354,42.1,46.0
2020-12-27,401266974,Northern Iowa Panthers,Missouri State Bears,59,79,0,2,2460,2623,32.8,51.6
2020-12-27,401266975,Loyola Chicago Ramblers,Illinois State Redbirds,90,60,0,2,2350,2287,59.6,42.3
2020-12-27,401266976,Indiana State Sycamores,Drake Bulldogs,63,81,0,2,282,2181,38.8,54.1
2020-12-27,401266977,Southern Illinois Salukis,Evansville Purple Aces,63,57,0,2,79,339,41.7,38.8
2020-12-27,401270628,Vanderbilt Commodores,Alcorn State Braves,87,59,0,2,238,2016,57.1,36.9
2020-12-27,401270852,Jacksonville State Gamecocks,Carver College Cougars,104,45,0,2,55,111946,57.4,37.0
2020-12-27,401271123,Providence Friars,DePaul Blue Demons,95,90,0,2,2507,305,42.3,48.7
2020-12-27,401271573,Monmouth Hawks,Canisius Golden Griffins,84,66,0,2,2405,2099,54.1,33.8
2020-12-27,401273056,Detroit Mercy Titans,Oakland Golden Grizzlies,80,83,0,2,2174,2473,54.2,50.8
2020-12-28,401256955,UMBC Retrievers,Binghamton Bearcats,69,75,0,2,2378,2066,45.5,40.3
2020-12-28,401256956,New Hampshire Wildcats,Hartford Hawks,53,51,0,2,160,42,34.5,25.0
2020-12-28,401256957,Stony Brook Seawolves,UMass Lowell River Hawks,71,64,0,2,2619,2349,46.3,38.2
